Price,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,AAPL,GOOGL,MSFT,AAPL,GOOGL,MSFT,AAPL,GOOGL,MSFT,AAPL,GOOGL,MSFT,AAPL,GOOGL,MSFT
Date,,,,,,,,,,,,,,,
2023-06-26,183.6739501953125,117.77690887451172,324.16265869140625,186.42999999051133,121.41949744247009,331.571224712544,183.63428631385352,117.70724225347334,324.05412845410723,185.2205087707664,120.1853997584649,329.2135144395698,48088700,33969900,21520600
2023-06-27,186.43992614746094,117.7669677734375,330.0520324707031,186.767085127622,118.51339914725075,331.61068318067953,184.07051577054278,115.54757514767203,324.85317836133345,184.28862175731683,116.52291548374876,327.3786061607091,50730800,39535900,24354100
2023-06-28,187.61968994140625,119.60816192626953,331.3147888183594,188.2640844107442,119.81716179676539,333.41603075704074,185.9839100562617,116.2940048517799,329.3023279341392,186.31105393141783,116.53286076190481,330.1408558113541,51216800,27091400,20259500
2023-06-29,187.95672607421875,118.5333023071289,330.5255126953125,188.43260188630063,119.48873356785298,331.57119617322525,187.3123317121149,117.73711338640518,328.1283343509732,187.4511250421375,118.67263555808287,330.19010762744165,46347300,24090900,16997000
2023-06-30,192.29901123046875,119.13043975830078,335.9414367675781,192.8046122965116,120.50387829421939,338.1018659336961,189.61235036422667,119.12049280738276,332.64654295071426,189.9791732182635,119.59820461658656,333.18910383853483,85069600,29519700,26823800
2023-07-03,190.80201721191406,119.3294906616211,333.4258728027344,192.20978249103928,119.61811168831736,336.29658063116784,190.10803541561756,118.25462771939205,332.0250649242067,192.11063791232868,118.67262744367262,334.60968039782284,31458200,14467900,12508700
2023-07-05,189.6817626953125,121.17069244384766,333.58367919921875,191.31754248795588,122.02660102256166,337.0364158494364,188.97787243386384,118.66268638063181,330.2098791029289,189.91970062749374,118.67263333187572,330.5650032791807,46920300,27584800,18172400
2023-07-06,190.15762329101562,119.53849029541016,336.66156005859375,190.365820872437,119.72758866259632,338.3583347909345,187.57010689891024,117.83662777001128,330.9694876074592,188.204592923582,119.22996777471036,332.7451687923729,45094300,24745200,28161200
2023-07-07,189.03736877441406,118.9114990234375,332.6662902832031,191.01023124936708,120.47402841691407,337.1745856915764,188.60117188700468,118.83187785346722,332.44925988855226,189.76109103858747,119.52854410797548,334.7379385766014,46778000,21692600,21185300
2023-07-10,186.9851837158203,115.89590454101562,327.3490295410156,188.3533002828443,117.74705489595593,330.7031407949626,185.42870151973196,115.58738201288969,323.1662951750732,187.62957811566648,117.73710794498514,330.0816433554904,59922200,35315200,32791400
2023-07-11,186.4597625732422,116.5826187133789,327.98040771484375,187.66925393721883,117.14990621068708,328.36512559547043,184.99251645839882,114.80113505861661,322.58427205153635,187.53046059023825,115.73666473923052,326.58944439701025,46638100,23078800,26698200
2023-07-12,188.1351776123047,118.36409759521484,332.6465759277344,190.04854382758512,119.75743751632278,337.03646655154864,186.84637379962285,117.84657524382192,331.13723774065795,188.04594144564376,118.23471890563954,332.0546721061305,60750200,30404400,29995300
2023-07-13,188.89854431152344,123.94741821289062,338.0328063964844,189.54295381895912,124.23603925428093,339.09820909301106,188.1450969456968,119.87687518656348,334.4419456196633,188.85889555641208,120.3545946051284,334.9746620206647,41342300,44297900,20567200
2023-07-14,189.0472869873047,124.8232192993164,340.5779113769531,189.53305615859267,126.17674869583614,346.684324777907,187.99642086899894,122.90240240521798,339.6604772092067,188.59124304090398,124.20617426975937,342.89618328373626,41573900,33266800,28302200
2023-07-17,192.31886291503906,124.05689239501953,341.06134033203125,192.6460219186536,126.49523177773591,342.30430506599646,190.1576348349816,123.60902902733594,337.5790099679338,190.24685589214712,125.34075523343135,341.0119974589969,50520200,25716200,20363900
2023-07-18,192.0610809326172,123.1711196899414,354.6354675292969,192.65591819761897,124.08674026707224,361.82703240968596,190.76236853561463,122.37492326185865,337.5493782381458,191.6843647836334,124.0071191056456,341.1599274120165,48353800,26226400,64872700
2023-07-19,193.41928100585938,121.44935607910156,350.2850646972656,196.52230675519328,124.5843692790778,357.56541162077775,190.99037488225764,121.22045471640399,347.6807303302268,191.4365103758755,124.00712721064436,356.8650077338188,80507300,37224000,39732900
2023-07-20,191.4662628173828,118.63282775878906,342.1859436035156,194.77748634801802,123.49955989121217,353.13605781346064,190.84168518874347,117.65749497920878,340.70619925367106,193.40936968617578,120.842265923073,348.79548040834504,59581200,37906800,33778400
2023-07-21,190.28648376464844,119.44892120361328,339.1277770996094,193.29037980606682,120.41430699448074,345.56959587744933,189.58259359421706,118.16506592367423,335.2409797862232,192.42787949536395,120.04607237662714,344.43513130446024,71917800,72937900,69368900
2023-07-24,191.08950805664062,120.95173645019531,340.44970703125,193.2309038397432,122.41474313178708,342.2352929441679,190.59381542873754,120.40435800830701,337.6875295682125,191.74382595603396,121.08112274560483,341.1797347293557,45377800,29686100,26678100
2023-07-25,191.95201110839844,121.62849426269531,346.240478515625,192.76495429080137,122.56402394445624,347.1381937516986,191.25804444496833,120.44415414158027,340.41028183220885,191.6645160361698,120.78254028750972,342.42271258678073,37283200,52509600,41637700
2023-07-26,192.8244171142578,128.6549072265625,333.20880126953125,193.95459561204478,130.35676214061976,340.01564894257064,191.65458986538061,127.70943058695467,328.61172549409804,192.0015656012661,129.45110367587904,336.8292554681692,47471900,61682100,58383700
2023-07-27,191.5554962158203,128.78427124023438,326.2539978027344,195.5012060373142,132.6060109493417,336.72070717863835,190.89126978529973,128.17717318949514,324.60653603697625,194.33137847747412,131.04347417477982,335.88220956155055,47460200,44952100,39635300
2023-07-28,194.1429901123047,131.94915771484375,333.8006896972656,194.9361013981904,133.1036418304535,335.418557796275,192.46754649179775,129.94872719345616,328.67092789982416,192.99297950413737,130.15771946410177,329.16417596335543,48291400,36591200,28484900
2023-07-31,194.7576446533203,132.0885009765625,331.3838806152344,194.7973085377491,132.89464445399818,333.13984298542726,193.57789369266726,131.15297119764708,328.8584221594872,194.37100498050742,132.0984479281434,332.37037700535353,38824100,28055500,25446000
2023-08-01,193.9248809814453,130.92405700683594,331.79815673828125,195.0352276872512,131.99891993360347,333.96846060651745,193.59772201405482,130.05818634611023,329.1938222018752,194.54945856713078,130.15771659691958,330.66369203212577,35175100,23166800,18311900
2023-08-02,190.92098999023438,127.7691421508789,323.0775146484375,193.4985827896997,129.47099705811388,329.12474134255,190.1972829299724,126.95303661740036,321.9528944979642,193.3597894476311,128.83404293845086,329.12474134255,50389300,26273300,27761300
2023-08-03,189.52313232421875,127.83879852294922,322.2489013671875,190.71279169853844,128.77432818875712,325.4254208190329,189.04727159995883,126.81370074518537,321.54849738808366,189.91969553388512,127.36108673966699,321.5978101634016,61235200,20089500,18253700
2023-08-04,180.42222595214844,127.50042724609375,323.353759765625,185.76579240309633,130.88424328208276,330.61438827280773,180.35282171627148,127.30138192389168,322.82104332790357,183.92181504025928,128.6648583264697,327.3984006637002,115799700,26130000,23727700
2023-08-07,177.3092803955078,130.90415954589844,325.65228271484375,181.5524085909385,130.98378071638075,326.6387790256658,175.82220233279125,128.4061079650305,323.09726088247197,180.56102321579414,128.5454412168282,323.9357887677664,97576100,22746300,17741500
2023-08-08,178.25108337402344,130.77476501464844,321.64703369140625,178.71703568412062,130.88424221889798,324.3105851400682,176.05020675575068,128.92361467945548,318.638232700356,178.14203038384454,129.998477634037,322.544748733652,67823000,23535200,22327600
2023-08-09,176.65496826171875,129.04306030273438,317.8786926269531,179.37135459798415,131.41172554952155,322.69276896492516,175.48512561412892,128.3861970452602,316.7146041895466,179.3118738938821,131.0335439778547,322.0614270294025,60378500,24912900,22373300
2023-08-10,176.43685913085938,129.0729217529297,318.5692138671875,179.1929093058464,131.42169319546548,323.8272555255074,176.07005137717866,128.83405823487684,316.84284549970266,177.93384562444598,130.695170875727,321.6174835434037,54686900,20857800,20113700
2023-08-11,176.49639892578125,128.94351196289062,316.6751708984375,177.32036168980022,129.31174653157146,318.05625962756983,175.26543082107975,127.5601266101201,314.8994595848591,176.02983256684112,128.04780050916526,315.9352987108156,51988100,19569200,24342600
2023-08-14,178.15428161621094,130.70510864257812,319.66424560546875,178.38260392804418,130.74491163303028,319.6839646920239,176.01991561712387,128.34639041402843,315.7576988733088,176.67511718788185,128.77433710267465,317.0500366268224,43675600,24695600,18836100
2023-08-15,176.15887451171875,129.16249084472656,317.513671875,178.174103062697,130.7946869315138,320.7000656335948,175.76179096239193,128.66486990136232,316.5666438946888,177.57847773870674,130.47621742457744,318.63829206231935,43622600,19770700,16966300
2023-08-16,175.28529357910156,128.08761596679688,316.74261474609375,177.24094603057796,129.66009982508598,320.716745588524,175.2157956243564,127.26157104777742,316.1494577370067,175.84121662599503,128.08761596679688,317.1380426957456,46964900,25216100,20698900
2023-08-17,172.73399353027344,129.3018035888672,313.26275634765625,176.218449670705,131.36196125693914,318.19578484702873,172.21777275650916,128.6747964401177,312.60039125699797,175.85114660071363,129.18237944098485,316.88098033707746,66062900,33446300,21257200
2023-08-18,173.22042846679688,126.85352325439453,312.8673400878906,173.82599075554495,128.6350070484808,314.74564524442695,170.70883778094841,125.77866025129904,307.9935939126714,171.04636032936088,127.89852262427131,310.90003574711136,61114200,30491300,24744800
2023-08-21,174.5605926513672,127.7591781616211,318.2057189941406,174.84849110751958,128.11746579787294,319.08554388527233,172.47588124297116,125.95779302992129,313.42097159988043,173.79620604217206,126.57484564637545,314.30079649101214,46311900,25248700,24040000
2023-08-22,175.9404754638672,128.46580505371094,318.779052734375,176.38719824747957,129.6600920991953,322.357724957099,174.96761015656983,127.70942680168035,317.7904679139887,175.77171419662545,127.89850997505022,321.7843590357293,42084200,22067500,16102000
2023-08-23,179.8021697998047,131.7401580810547,323.2672119140625,180.22904900558675,132.77521810347412,325.4421104227594,177.03247644679308,129.25205347010368,319.7676134661455,177.2210964343875,129.56057601207195,320.1235196626651,52722800,27819700,21166400
2023-08-24,175.0966796875,129.16249084472656,316.3175048828125,179.78233860000068,133.61122329329774,329.1790038104103,174.72936147404116,128.95349855277775,316.3076093798751,179.355459364837,133.31264769004198,329.05048294908903,54945800,28500700,23281400
2023-08-25,177.31045532226562,129.26199340820312,319.29315185546875,177.84651968096887,130.1377957542412,321.64595850158366,174.54076169805765,126.64450294743214,315.16084417438077,176.08940889849805,128.92359969772878,317.8003790491066,51449600,26762900,21684100
2023-08-28,178.87896728515625,130.38662719726562,320.00494384765625,179.27605088665493,131.90934598829682,322.4269587484768,177.25090028258217,129.52077166131835,318.0475348868792,178.77968881089737,130.68520278468424,321.9425618021561,43820700,20543300,14808500
2023-08-29,182.78036499023438,133.92970275878906,324.66119384765625,183.55468861261488,135.92018645455218,325.2246945215674,178.19398428109324,131.6107874308828,318.20573519575873,178.3925260808221,131.6107874308828,318.20573519575873,53003900,43075600,19284600
2023-08-30,186.28468322753906,135.23345947265625,325.03680419921875,186.48324017846022,135.6315501147355,326.0451498323158,183.39586742396716,133.43207426004315,322.72351939208045,183.59440922711968,134.1386874276615,324.9181788505266,60813900,28315800,15222100
2023-08-31,186.5030517578125,135.52207946777344,324.01861572265625,187.7439567493299,137.34337385647325,327.1326523087655,186.1158900063697,135.14388270916908,323.0497916021966,186.47327124983738,135.36283712876264,325.44218047674366,60794500,30053800,26411000
2023-09-01,188.0814971923828,135.01449584960938,324.9083251953125,188.538141753245,136.80593398907862,328.20029972236824,186.91007498628073,134.2083524833941,323.0497807085255,188.11127770079705,136.80593398907862,327.52806921372286,45732600,21524600,14931200
2023-09-05,188.3197479248047,135.12399291992188,329.7424621582031,188.5977094450193,135.77089406084173,331.02764055502126,186.24495831042893,133.93965266502593,324.9082979662232,186.91008160149724,134.79556128053332,325.2444131923776,45280000,19403100,18553900
2023-09-06,181.57916259765625,133.82020568847656,329.08013916015625,187.47594597496703,135.88034811103935,330.64208999362666,180.14963751857883,133.03395624106972,326.41094792069816,187.02920802693,135.37278031097216,329.5744315993732,81755800,18684500,17535800
2023-09-07,176.26808166503906,134.61639404296875,326.14404296875,176.91336139268128,134.93487869329522,329.27784015884396,172.27732670257566,132.3173880233416,325.27408344304047,173.90539355501954,132.95434213781053,327.5082949368657,112488800,18844300,18381000
2023-09-08,176.88357543945312,135.7310791015625,330.45428466796875,178.9285998393183,136.00974558565406,332.3227247289634,176.4964136407334,134.2083603898534,325.69919341024064,177.05235186894313,134.2680724669895,326.32200676390556,65551300,23558300,19530100
2023-09-11,178.05499267578125,136.2685089111328,334.0823974609375,178.98815574028976,136.825841903566,334.556929093658,176.04968578063105,135.143880788854,331.60103960424,178.75983344187836,135.8903121579024,333.3903759343724,58953100,20763400,16583300
2023-09-12,175.0172576904297,134.69601440429688,327.9827880859375,178.81939272059032,136.21873306242523,332.94550339059816,173.5480302988034,134.54673421670935,327.69612019842117,178.18404991763566,135.6116349892628,331.9865748697913,90370200,18405500,17565500
2023-09-13,172.94248962402344,136.0595245361328,332.22381591796875,176.0100037679247,136.2486077375473,333.0048063818992,172.71415215152797,133.5116925587083,327.38965178199726,175.22574316682477,134.4472223587194,327.52803797035625,84267900,20749500,16544400
2023-09-14,174.46133422851562,137.44288635253906,334.8337097167969,174.81871550108795,138.04002226738112,336.9690265009899,172.3170465930817,135.59173616278034,332.7280191029121,172.73398888645488,136.94526549707902,335.27855480966366,60895800,24751000,20267000
2023-09-15,173.73663330078125,136.7462158203125,326.45050048828125,175.2157976120051,137.86089695130053,333.54853269059,172.55530438661506,135.83059519619755,325.88699986571044,175.1959388893145,137.32345788063844,333.07403125618623,109205100,38908400,37666900
2023-09-18,176.67510986328125,137.55238342285156,325.3037414550781,178.07485448429676,138.497860147599,326.6284415872305,174.8882034479176,135.95999038082445,322.63455018467687,175.19594549627539,135.95999038082445,324.058114839662,67257600,21861300,16834200
2023-09-19,177.76712036132812,137.3831787109375,324.8984069824219,178.3230434602776,137.75142852316634,325.6299802911353,175.84123309156146,135.96993710197103,320.8056813654168,176.22839490317045,136.7661336216356,322.44673584714667,51826900,20353700,16505900
2023-09-20,174.21316528320312,133.10365295410156,317.10833740234375,178.39252544188162,137.42299901850853,325.82766263304757,174.12380859804207,132.98421360328075,316.85132586781475,177.95572439538154,137.42299901850853,325.74858912301113,58436200,29927500,21436500
2023-09-21,172.6645050048828,129.8193359375,315.88250732421875,175.01727155266988,131.60081198310746,321.6360782353787,172.59502219087378,129.4511013506065,311.40421928226147,173.28000428145347,130.81457768472256,315.6156002828941,63047900,31488700,35529500
2023-09-22,173.5182342529297,129.6302490234375,313.3913269042969,175.79158086544706,131.4017782750434,317.7806465273566,172.7836281326413,128.9833479050883,312.5411281531975,173.39911221131908,130.1378168923183,317.6521256558587,56725400,26397300,21447900
2023-09-25,174.79885864257812,130.48614501953125,313.9152526855469,175.6823824720043,130.54585709408724,314.04377354761226,172.88289328236814,128.34638135496135,311.404238631424,172.93253251615403,129.21223680839083,312.9760849775433,46172700,20094600,17836000
2023-09-26,170.70884704589844,127.958251953125,308.5768737792969,173.92526351342306,129.73972818283227,312.27417127506453,170.4110267791137,126.61466938105363,306.48104866233854,173.54803864674588,129.1525391359743,311.5327326754824,64588900,25718700,26297600
2023-09-27,169.18995666503906,129.9188690185547,309.2194519042969,171.78096710415326,130.27715670469198,310.7121944558891,167.8200077433672,127.95825647590418,306.1548329521496,171.36402481079512,127.95825647590418,308.7350248311766,66921800,22746500,19410100
2023-09-28,169.4480743408203,131.68043518066406,310.05975341796875,170.77832096236608,132.6657299926707,311.8787458429494,166.40040416763804,129.17242168676438,305.9175806621763,168.1078907839796,129.22218681213153,307.43997954346224,56294400,22513100,19683600
2023-09-29,169.9642791748047,130.23733520507812,312.14569091796875,171.81074638236362,133.41215879768615,315.8232280557425,169.10059901226265,129.739714333163,311.3844913845662,170.7683831744606,132.64581840280536,314.1228607733478,51814200,30848100,24140300
2023-10-02,172.4857940673828,133.53160095214844,318.1265869140625,173.03179529398386,133.78041142165446,318.21558609786393,169.6863051315917,130.5458753180762,311.58216015238867,169.9742035727841,130.58569349746125,312.66960950158256,52164500,22288000,20570000
2023-10-03,171.14561462402344,131.79986572265625,309.8126525878906,172.36667607241205,133.62116005886995,317.72133220387497,169.5771240058018,131.21267669893393,307.65751446392886,171.0066338674304,133.3026905762113,317.167696875075,49594600,22989400,21033500
2023-10-04,172.39645385742188,134.59652709960938,315.3190612792969,172.9424550881848,134.92495876621945,316.3867499677169,169.72602386786275,131.89941472688335,310.41568815580956,169.84514590084152,132.1581721674608,310.4453444988646,53020300,26752300,20720100
2023-10-05,173.63734436035156,134.4272918701172,315.7144775390625,174.1734086117574,134.84529152496435,316.32742555484276,171.42355911392025,132.81499013149892,311.3053970760903,172.52548327025463,134.4272918701172,315.4475704614621,48527900,19832600,16965600
2023-10-06,176.19862365722656,136.9253692626953,323.5242919921875,176.69498575707453,137.50261133155155,325.4322535375942,171.91996963241104,133.37234873185216,312.6893801694388,172.53546893670554,133.37234873185216,312.9365263852443,57224100,27583200,25645500
2023-10-09,177.6876983642578,137.76136779785156,326.0550537109375,177.7472593887107,138.27889778472175,326.5295551178962,174.52090595018925,134.96474077645817,319.49083600200555,175.52355187327169,136.28841418957376,321.0429214154338,42390800,19278100,19891200
2023-10-10,177.09205627441406,137.403076171875,324.64141845703125,178.4123811800482,139.05518115278088,327.3204751601556,176.65525523522464,136.67655393277659,323.92963610326484,176.8041729428218,137.8409849799401,327.1820587892371,43698000,27786600,20557100
2023-10-11,178.49179077148438,139.88125610351562,328.6253967285156,178.54143000452555,140.43858915374793,329.020824643838,176.30780084757703,137.920628289257,325.3828395521265,176.90342620076967,137.920628289257,327.42918731045415,47551100,25884300,20063200
2023-10-12,179.39517211914062,138.3087615966797,327.3797607421875,181.01330204161414,140.5480557670691,329.82156651499986,177.73730960362397,137.6021331987685,324.9676113079431,178.75982932462722,140.37886647431526,326.7964993042076,56743100,24765500,19313100
2023-10-13,177.54872131347656,136.7064208984375,323.9889221191406,180.60629838312414,139.33385877066547,330.01926553838706,176.84388049788197,135.96993646362293,322.63453553932317,180.10001451689263,138.71681368426044,328.58583561463803,51427100,23420500,21072400
2023-10-16,177.41966247558594,138.43812561035156,328.8428649902344,177.77704377786506,138.96560249289772,332.3029118179807,175.22573542452864,137.3334067233584,326.8261435346823,175.4639946753042,137.51254293878173,327.27098859672117,52517000,28501900,22158000
2023-10-17,175.86105346679688,139.05519104003906,328.2695007324219,177.12181720914745,139.23432728179327,329.65351356385685,173.52816111664285,136.5272682632598,323.67258696373347,175.3646914585386,137.97038107958892,325.8276948133406,57549400,23515800,18338500
2023-10-18,174.5605926513672,137.30355834960938,326.34173583984375,176.28793794498117,140.050420109336,331.759191769858,173.83590833900334,136.72631631294968,324.55239964479256,174.30248985254676,138.78645883619868,328.6945726494821,54764400,23375000,23153600
2023-10-19,174.18338012695312,137.09457397460938,327.5379333496094,176.54605322348112,138.99548967948655,333.0344625947889,173.91534037415258,136.72633932514654,327.1326099487148,174.75914678442408,137.8410054118577,328.35844548463956,59302900,26066000,25052100
2023-10-20,171.6221466064453,134.95480346679688,322.9410095214844,174.14365914589465,137.21399157463526,328.13107971555456,171.38388737014972,134.43727344295388,321.7349348600938,174.03445888939677,136.67656764747252,327.93335068809495,64189300,26315200,25012600
2023-10-23,171.74127197265625,135.85049438476562,325.5607604980469,172.7439178760632,137.00497842129087,328.93183835802176,168.69360166729962,133.31262496891244,320.6870445710428,169.66648220683237,134.39743479587233,321.7547029032871,55980100,26317900,24374700
2023-10-24,172.17808532714844,138.14952087402344,326.7569580078125,172.40640764866407,138.69690693710234,328.0520017824309,170.20255874285166,136.7661352888889,323.86041156041205,171.79092350033105,137.1741880982919,327.5181575017648,43816600,44814300,31153600
2023-10-25,169.8551025390625,125.01232147216797,336.78118896484375,171.80083332633419,127.69947125982357,342.24806157017446,169.4083645680371,124.4748899960184,333.765987296064,170.62942613878033,127.55019106624778,341.08150860571766,57157000,84366200,55053800
2023-10-26,165.6757354736328,121.69817352294922,324.1470642089844,170.1330724325947,123.73842237481327,337.73020885432555,164.46461077917579,120.69297711748168,323.20789664024323,169.13041133026712,122.68346083906891,336.6526551102611,70625300,57061100,37828500
2023-10-27,166.99603271484375,121.58868408203125,326.0451965332031,167.73065392902063,122.72325908177865,332.876322086507,165.61614695891157,119.63801114223584,324.65128814798715,165.69556669674958,122.2953048209552,326.6581143687127,58499100,44566500,29856500
2023-10-30,169.05096435546875,123.8677978515625,333.4595947265625,169.92456632823416,124.80332760609076,335.5751810493572,167.6412980843576,122.16593522517718,328.04213821526935,167.79021577395145,122.6237455580271,329.6041193668918,51131000,28940100,22828100
2023-10-31,169.52749633789062,123.48960876464844,334.25042724609375,169.6565401685357,124.77347164354663,335.1302822914459,166.67836791176023,122.10622322082405,330.8694837708354,168.11782995408234,124.46494151125496,334.98200058976215,44846000,26292300,20265300
2023-11-01,172.7042236328125,125.84832000732422,342.1195373535156,172.96232646167283,125.88813058968375,343.45413282201713,168.88222955093784,123.13131420084254,335.77280987868386,169.75583166057058,123.47964730512324,335.911226227204,56934900,30082400,28158800
2023-11-02,176.2780303955078,126.88337707519531,344.3439025878906,176.4864939793014,128.36628525589762,344.8480603761851,174.18338188289627,126.32604408767605,340.83440806099617,174.2429429068373,127.80895226837836,343.2762139918915,77334800,27124600,24348100
2023-11-03,175.3647003173828,128.48573303222656,348.77276611328125,175.53347673875106,128.91367975208917,350.34464276794165,172.08872301559984,127.25162763160075,343.36520510875204,172.97224682902157,127.41086997739491,345.63896864627054,79763700,26380100,23624000
2023-11-06,177.9259033203125,129.6302490234375,352.4601745605469,178.12444507406778,129.7198171439132,353.45865496757824,174.92788799874864,128.0577651016171,349.3164818069367,175.09664924682886,128.43596185853923,349.41534633116447,63841300,19052700,23828300
2023-11-07,180.49710083007812,130.34683227539062,356.4145202636719,181.1125849169399,131.28236208699965,358.3224819200667,177.66783112206795,129.2620222539232,353.54763002740117,177.87629469765844,130.088074849574,355.29741447617323,70530000,29757300,25833900
2023-11-08,181.55931091308594,131.2126922607422,359.0540771484375,182.11523398810698,131.58094210104002,359.7164121909106,180.26876654734838,130.15773824590406,356.43430281354665,181.023246561535,130.34683664218386,357.5514086690943,49340300,26425800,26767800
2023-11-09,181.08279418945312,129.6202850341797,356.5726623535156,182.78034380026955,131.9192909413078,360.62586616316025,180.48715371155149,129.45109576679184,356.2464124670446,181.62879543623518,131.33210198045876,358.1642694379123,53763500,23747800,24847300
2023-11-10,185.2875518798828,131.9591064453125,365.4501647949219,185.4565506612299,132.16811390496133,365.8752490282028,182.43468499907056,128.79424481480643,356.9483292832311,182.87206148972973,129.48096408570086,357.36351801413326,66133400,26913300,28042100
2023-11-13,183.6970977783203,131.46148681640625,362.4942932128906,184.9197527658604,131.95910772056664,364.2638685791425,183.1106225987718,130.62548734210117,361.7231982203745,184.71101456121173,131.15296428561638,364.0167223614231,43627500,18324800,19986500
2023-11-14,186.32135009765625,132.9842071533203,366.0433044433594,186.987349680322,135.0543119616439,367.70414993309754,185.18815428767326,132.68564675621332,363.15665355329156,186.579792942837,133.55150228019363,366.77487775321134,60108400,32395200,27683900
2023-11-15,186.88795471191406,133.9794464111328,366.19189453125,188.3690678828249,134.38749919428832,369.6193319212851,186.65933159416437,132.93445466887385,363.65595302337914,186.72892111610665,134.2282568614201,367.78673199342217,53790500,23861500,26860100
2023-11-16,188.5778045654297,136.2784423828125,372.6307678222656,189.82034448090351,136.56707098789275,372.8090670130161,187.52411797622008,133.68087605419174,366.6971049772861,188.43864070160558,134.54673149706534,367.4697650343208,54412900,28013200,27182300
2023-11-17,188.55792236328125,134.66615295410156,366.3702087402344,189.24380683321974,135.41258423440544,370.84767066024057,187.44461143684416,133.01404807567832,363.5470174090878,189.11457782649978,135.35287216177045,370.09481157714856,50922700,37240600,40157000
2023-11-20,190.30740356445312,135.60169982910156,373.8888244628906,190.76466491067268,136.0097526255653,375.305362924845,188.7467813740569,132.98420894713303,367.5094133597198,188.75671623264228,133.05388316485448,367.7273446792859,46505100,27815500,52465100
2023-11-21,189.5022430419922,136.31825256347656,369.5599365234375,190.37699597796984,136.52724480962092,372.6802933507884,188.60762038854105,135.3130639452131,367.62827122388927,190.26765186097265,135.64148033201138,372.13548017935176,38134500,22635300,28423100
2023-11-22,190.16822814941406,137.83103942871094,374.29498291015625,191.77855487032625,138.75660699373168,376.21673272866195,189.69109711501824,136.81588856208788,371.4420747164796,190.3471617671388,136.81588856208788,374.4435655805661,39617700,17813900,23345300
2023-11-24,188.83624267578125,136.03961181640625,373.8788757324219,189.76068506922263,137.47276251978383,374.4138035112927,188.1205384889839,135.3429455539826,371.61044336899096,189.73086532541635,137.37323225964377,373.7798105540461,24048300,12514300,10176600
2023-11-27,188.65731811523438,135.7609405517578,375.04779052734375,189.53207108953595,137.76137114648046,377.05872006421737,187.77263028176083,135.35288776014943,372.6604918874323,188.78654712309,135.3827437999076,373.23502159050327,40552600,23436500,22179200
2023-11-28,189.263671875,136.54718017578125,379.0993347167969,189.9396214691522,136.59694530602604,379.3965000397917,188.26963995303524,134.7756508796034,374.6020413692927,188.64737693705334,135.43251415198907,374.7902561506727,38415400,18730000,20453100
2023-11-29,188.2398223876953,134.34768676757812,375.2855224609375,190.9435904601538,137.63197233173457,380.6842269423362,187.84221568139642,134.19839139618142,373.88878509131484,189.76069003248776,136.91541225652824,380.1493294028235,43014200,23967200,28963400
2023-11-30,188.81637573242188,131.89939880371094,375.344970703125,189.1841778871875,134.9050333890216,376.5138612366037,187.06688486941184,130.65534651348793,371.9373340529728,188.70703160550096,134.4074124729324,374.92890903622725,48794400,38988300,30554400
2023-12-01,190.09864807128906,131.23257446289062,370.98638916015625,190.41673036204645,131.48138489413483,374.6020416682448,188.10063443355645,130.04823438037886,367.8164846369156,189.19407548742612,131.23257446289062,373.21521977574577,45679300,31431200,33020400
2023-12-04,188.29946899414062,128.6549072265625,365.6668701171875,188.91577913023963,129.41128550101195,366.04326940024094,186.33128993843854,127.29142327486284,359.48556013374906,188.84618961175903,129.26200531072064,365.62723800249125,43389500,36669900,32063300
2023-12-05,192.26565551757812,130.36672973632812,369.01507568359375,193.23980256929687,131.51125173964408,369.5698044164444,189.0449865799245,127.63976171874135,362.1800014727598,189.07482149235318,128.33642794624606,363.002209215325,66628400,27384800,23065000
2023-12-06,191.17222595214844,129.40135192871094,365.3300476074219,193.5976510937421,131.21268423164344,370.6594334670261,190.9634725753497,129.26201867463922,364.5673032138948,193.28950362567244,130.8145935589201,370.025470775232,41089700,23576200,21182100
2023-12-07,193.11058044433594,136.2784423828125,367.4598693847656,193.8362194805571,137.90069125733066,367.95516505438763,192.43463086867496,134.05905758383045,362.8734266471938,192.4744006383907,134.39743612631167,364.76545973280383,47477700,56767100,23118900
2023-12-08,194.5419921875,134.34768676757812,370.708984375,194.8203199094653,135.7509660671318,370.93680102116286,192.5141585929263,133.39224802366363,364.765436714598,193.04099429291227,133.56143729563297,365.7263114622475,53377300,32233900,20144800
2023-12-11,192.02708435058594,132.65577697753906,367.8065490722656,192.33524699521988,132.70554210632815,368.10374460980563,190.27759358324766,130.73496753299872,362.6554922898368,191.9575100014726,131.75011845279244,365.0131044942587,60943700,31138000,27708800
2023-12-12,193.5479736328125,131.8894500732422,370.8575744628906,193.5579084922386,132.3671618941117,370.8972065792804,190.5758125501861,130.63543566245536,366.9744432787704,191.92769665062553,131.18282170000637,367.3607883950642,52696900,29032800,24838300
2023-12-13,196.77854919433594,131.93922424316406,370.8476867675781,196.81830379403195,132.86479190866413,374.086939898613,193.68710957348847,130.94398235620778,367.28155178547297,193.92566750710878,132.7453677418089,372.48215648382853,70404200,30104800,30955500
2023-12-14,196.9276580810547,131.31219482421875,362.48712158203125,198.42864077264184,133.08372386900336,370.2434695547166,194.98929893159502,129.07290095664663,360.70406906648043,196.83819885132337,132.74534532925426,369.79769131060294,66831600,38722400,43277500
